Gene	log2FoldChange	pvalue	padj
EPB41	1.46448227376677	0.00170046605013974	0.00911101980273734
CSRP1	0.033450284734065	0.473330429842984	0.499994982577514
CCDC24	0.142933808040023	0.38748975888452	0.499994982577514
CYB5R1	-0.0867317850878684	0.431143530276852	0.499994982577514
PSMD4	0.0950651724971886	0.424603495950621	0.499994982577514
ATP13A2	-0.0585011508633235	0.453429114748529	0.499994982577514
PSMB4	0.0320957522525629	0.474408870933945	0.499994982577514
BTG2	2.46001382968389	4.32659915672318e-07	3.26690164647222e-05
THEM4	-0.0278543083293069	0.47778696753183	0.499994982577514
BSDC1	-1.4277169523295	0.00214890337207652	0.0110131297818921
ZBTB8A	-0.130382115364487	0.397137165026115	0.499994982577514
SSU72	-0.844657724350691	0.0455794971928594	0.15516774676125
UBE2J2	0.017100737371791	0.486358245277554	0.499994982577514
ZNF362	2.38621587392408	9.10073994830896e-07	3.28290897248982e-05
S100A1	1.58362083660904	0.00076946184296034	0.00474250011706928
ZBTB7B	-0.0318880786734009	0.474574231640955	0.499994982577514
SHC1	0.161834393588343	0.373094402020301	0.499994982577514
ADAR	0.0714188601488617	0.443209173010224	0.499994982577514
FDPS	0.296586536983324	0.276532665280958	0.499994982577514
SLC25A44	-0.0795077604559211	0.436828322751927	0.499994982577514
LMNA	0.0814365914679913	0.435309142886039	0.499994982577514
BEND5	0.209803081013037	0.337386593053733	0.499994982577514
CZIB	0.030098005515257	0.475999761346046	0.499994982577514
ACOT11	-0.108307514183923	0.414254186430287	0.499994982577514
PARS2	-0.100632250180328	0.420245879586019	0.499994982577514
USP24	-1.43141319805291	0.00209940274736664	0.0108182338293265
PRKAA2	0.130912436085341	0.396728231285478	0.499994982577514
KLHL21	-0.866050988063216	0.0416277037104811	0.145929087728564
ZSWIM5	-0.213836832761242	0.334444362658089	0.499994982577514
SLC45A1	-0.0700354108866634	0.444302017067978	0.499994982577514
SELENON	-0.000905647529298544	0.499277398213961	0.499994982577514
JAK1	0.822041072743014	0.050079617732817	0.167418945741121
RAVER2	-1.24421150628477	0.00641555071865563	0.0285370958853408
FBLIM1	0.850170208490454	0.04453345611834	0.153266602626258
PDPN	0.0143289764040456	0.488568695690134	0.499994982577514
DHRS3	-0.0391222119127056	0.468816812604089	0.499994982577514
PEF1	-1.98597053464036	3.5644678912039e-05	0.000373477024600587
RBBP4	-1.92221913924441	6.04144453246747e-05	0.000547796364818925
TMCO4	0.0314794804707843	0.474899591939557	0.499994982577514
ALPL	0.0396326577938989	0.468410796810196	0.499994982577514
FAAP20	-0.022560371103596	0.482005534183832	0.499994982577514
IL23R	-0.192495043034056	0.350122380336065	0.499994982577514
NFIA	2.06148783797398	1.87004603193763e-05	0.000232033343173314
OMA1	-0.14696577739724	0.384405102675436	0.499994982577514
MYSM1	0.0761863446891932	0.439446498128218	0.499994982577514
TM2D1	-0.024361498187128	0.480570024590574	0.499994982577514
USP1	0.0269676607418008	0.478493347568058	0.499994982577514
NEXN	-2.46600860017352	4.06923741258503e-07	3.26690164647222e-05
ADGRL4	-0.0535588006696314	0.45734784182923	0.499994982577514
TYW3	0.0562451973173495	0.455217292687416	0.499994982577514
LHX8	-0.0178326123419918	0.485774649791264	0.499994982577514
SNX7	1.2233922271058	0.00720685047059211	0.0319063849472693
NTNG1	-0.00720614721063666	0.49425052543973	0.499994982577514
HENMT1	0.12109098069263	0.404319585898963	0.499994982577514
AKNAD1	-0.0614896900799703	0.451061713128164	0.499994982577514
C1orf52	2.4357731000986	5.53641314571252e-07	3.26690164647222e-05
ZNF326	0.0898599605537552	0.428686226652031	0.499994982577514
BRINP3	-0.913892573839985	0.0337909015630703	0.122557000669136
KCNT2	0.0121258849819009	0.490325891897945	0.499994982577514
AGL	-2.04256847861689	2.2025412919513e-05	0.000262910941558237
VCAM1	0.102914071931376	0.418462578123771	0.499994982577514
EXTL2	1.76214311446529	0.000212312644457424	0.00152832689865153
SLC30A7	2.02216125486884	2.62373220180079e-05	0.000301567671662281
ZNF281	0.903926799912006	0.0353146445037605	0.126622470597134
IGSF8	-0.0720153544943125	0.442738110094439	0.499994982577514
DDR2	1.1222473283764	0.0124002961642334	0.0501866063642581
OLFML2B	-0.102920880604827	0.418457259460854	0.499994982577514
C1orf74	1.75483122381847	0.000224337945611386	0.00160265668720861
FLVCR1	-2.05028548333794	2.06066010912664e-05	0.000252363958819016
ATF3	0.0836207703944837	0.433589999925073	0.499994982577514
RBM15	0.11149717984954	0.411769948148421	0.499994982577514
IER5	-0.0412944852927091	0.467089185755257	0.499994982577514
BPNT1	2.04522477833088	2.15268923288159e-05	0.000260254608539402
C1orf115	-0.00879313317770513	0.492984456422392	0.499994982577514
NBPF20	0.224190369331262	0.326939220149239	0.499994982577514
ACP6	0.204131317075049	0.341540434397401	0.499994982577514
KIF26B	-2.38829121449962	8.91497423993748e-07	3.28290897248982e-05
MAPKAPK2	-0.0356906656122387	0.471547133614425	0.499994982577514
IL24	0.153328049216229	0.379552574531234	0.499994982577514
FCAMR	-0.00382440966102368	0.496948592330794	0.499994982577514
CAPN2	0.159741324232643	0.374680273524998	0.499994982577514
DISC1	-0.0333585393309883	0.473403468899544	0.499994982577514
COQ8A	0.0604985923915378	0.451846632515042	0.499994982577514
PYGO2	0.0224241239250251	0.482114133766805	0.499994982577514
INAVA	0.322906949548006	0.259199942771177	0.499994982577514
YY1AP1	0.092045256677252	0.426971224271405	0.499994982577514
ELF3	-0.120653906921592	0.404658277619713	0.499994982577514
TMEM183A	-0.0603881169163268	0.451934137468231	0.499994982577514
TMEM79	-1.04879396227188	0.0179707813625245	0.0691691707137168
SSR2	-0.190100064667961	0.35189843162128	0.499994982577514
NUAK2	-0.180440994496324	0.35909383413706	0.499994982577514
SMIM12	-0.112182260635522	0.411236837448881	0.499994982577514
MEAF6	-0.034792960655914	0.472261621470485	0.499994982577514
SNIP1	0.123890214863198	0.402152148828638	0.499994982577514
GNG4	-1.72685661350843	0.000276462501209607	0.00193475852305579
COA6	0.0162380715558193	0.487046170515464	0.499994982577514
MFSD2A	-0.00646069097530627	0.494845257860189	0.499994982577514
SERINC2	-0.0705237097025143	0.443916240747362	0.499994982577514
NDUFS5	0.136219726875099	0.392642069921506	0.499994982577514
AHCYL1	-0.109651318808332	0.413207153695166	0.499994982577514
GSTM4	-0.0228433518546891	0.481779980823306	0.499994982577514
RAB3B	-0.0347828080610269	0.472269702486267	0.499994982577514
THBS3	0.0532128619506733	0.457622292127065	0.499994982577514
SLC50A1	-1.34391991267912	0.00359579421612488	0.017125423968716
PTAFR	0.0513814526116594	0.459075573346998	0.499994982577514
CLIC4	-1.44232325495686	0.00195926689495984	0.0103217244801516
CRCT1	-2.29304409804754	2.25813940468722e-06	5.46006527851295e-05
LUZP1	-0.0624584544634111	0.450294665918869	0.499994982577514
OTUD3	1.70028046432417	0.000336238737362882	0.00229763137197969
TAS1R3	0.137607911136477	0.391575215880643	0.499994982577514
IFFO2	-0.156126578615704	0.377424068268829	0.499994982577514
SLC30A1	2.46660170163959	4.04459192804296e-07	3.26690164647222e-05
S1PR1	-0.0156790316952238	0.487491992628232	0.499994982577514
ZNF672	0.0877783860734352	0.430321082813665	0.499994982577514
ZNF692	0.0750166575180639	0.440369165569436	0.499994982577514
KCND3	0.030105340384283	0.475993919563497	0.499994982577514
LRRC8C	0.922875201981515	0.0324642274512384	0.118364265987481
LRRC8D	1.94759524315596	4.9060793387401e-05	0.000476951836745558
COL24A1	0.0910717558486022	0.427735051215529	0.499994982577514
LPAR3	-0.157953202785754	0.376036774890504	0.499994982577514
CLSTN1	-1.81353698950261	0.000143325592538823	0.001145390116645
PIK3CD	0.00896422960007244	0.4928479627508	0.499994982577514
SLC25A33	0.096726165694984	0.423302367429417	0.499994982577514
SPSB1	0.00788123529148234	0.493711944425593	0.499994982577514
CAMTA1	-0.156869983648609	0.376859271385356	0.499994982577514
CTPS1	-0.200782318401609	0.344002229883578	0.499994982577514
METTL18	0.0540973524238763	0.456920622609745	0.499994982577514
COL8A2	-0.00733765981084255	0.494145604663907	0.499994982577514
ANGPTL7	-0.0571018393558081	0.454538167900447	0.499994982577514
KLF17	-0.0311068459853641	0.475196329498287	0.499994982577514
SRGAP2C	-0.0671415067101365	0.446589392454986	0.499994982577514
PPIH	-0.0157340452080979	0.48744811984746	0.499994982577514
NEGR1	-1.68382697354537	0.000379053438905541	0.00255319566348518
ALG14	-0.198300947947013	0.345830527131462	0.499994982577514
GNG12	-0.0219599804249378	0.482484102097406	0.499994982577514
FGGY	0.104527586946239	0.417202583757876	0.499994982577514
HSPA6	-0.893319282773882	0.036997962157917	0.131656899301569
VANGL1	0.000260619595716637	0.499792055657751	0.499994982577514
DAB1	-0.00806699347091655	0.493563749690599	0.499994982577514
MICOS10	0.096298228123987	0.423637510237057	0.499994982577514
CD34	0.00535710165465174	0.495725733076067	0.499994982577514
CYB561D1	-0.0434898408910037	0.46534383123923	0.499994982577514
PHLDA3	-0.173729725534231	0.364123088227014	0.499994982577514
GLIS1	-0.126369559978243	0.400234907838402	0.499994982577514
GOLT1A	0.0406308512069273	0.467616915136091	0.499994982577514
PDZK1	-0.145965396777976	0.385169769323201	0.499994982577514
GLMN	-0.974303265288472	0.025671215823132	0.0953069154378485
SH3BP5L	-0.13464305394502	0.39385476088466	0.499994982577514
TMEM51-AS1	-1.42516254216898	0.00218372826081914	0.0111311121619051
ZNF683	-0.000233595711367605	0.49981361759521	0.499994982577514
CLK2	-0.00128297338671881	0.49897633646613	0.499994982577514
LINC00303	0.0151947321984398	0.487878223584951	0.499994982577514
NUDT4B	1.88081402294338	8.44054811700579e-05	0.000730223566452886
UBE2U	-0.0126212437298279	0.489930773824775	0.499994982577514
NHLH2	-0.0248535565846776	0.480177893989642	0.499994982577514
JUN	0.0160327394904622	0.487209916513927	0.499994982577514
AGTRAP	-0.043364194159727	0.465443705408083	0.499994982577514
FAM87B	0.153741241910027	0.379238076787526	0.499994982577514
RPS27	-1.36174980953801	0.00322971450495324	0.0157804185397456
PDE4DIP	0.102700461929143	0.418629449264927	0.499994982577514
CCDC185	2.43068051044829	5.8290707793951e-07	3.26690164647222e-05
CTNNBIP1	0.0422320385832393	0.466343731507397	0.499994982577514
DPM3	0.0987653293639674	0.421706145925837	0.499994982577514
FUCA1	2.16793369886	7.25932261380624e-06	0.00011665582164094
VWA1	-0.0660521859045706	0.447450869008804	0.499994982577514
HTR1D	0.156406949329184	0.377211027673343	0.499994982577514
SPEN-AS1	-0.162297593529155	0.372743735165443	0.499994982577514
CITED4	0.0863896373478988	0.43141246420979	0.499994982577514
TRNAU1AP	1.07002261762973	0.0161755556144491	0.0630311939852292
MIGA1	-0.19173650254454	0.350684541065088	0.499994982577514
FCRL6	-0.186581384861995	0.354513651777036	0.499994982577514
ZNF678	0.0245179063439689	0.480445377929194	0.499994982577514
GPR88	0.222353430190807	0.328265805440483	0.499994982577514
GPR3	0.0273376064144465	0.478198608556621	0.499994982577514
IBA57	0.113078479452828	0.410539672583372	0.499994982577514
SNRPE	0.0838669374060099	0.433396322738642	0.499994982577514
TDRKH	-0.0654615277878205	0.447918087976397	0.499994982577514
PAQR7	0.0953960978479396	0.424344201651792	0.499994982577514
FHL3	0.0352951465489323	0.471861918063272	0.499994982577514
SF3A3	0.0206599292649613	0.483520450885631	0.499994982577514
UTP11	2.19037970914505	5.91331975285936e-06	0.000105212462772573
TMEM50A	0.0747451991640277	0.44058334263112	0.499994982577514
SLC35F3	-0.0626574836723139	0.450137101681059	0.499994982577514
LIN9	0.0395223685936714	0.468498519614776	0.499994982577514
KIRREL1	-0.0892167954045578	0.429191235460328	0.499994982577514
ST6GALNAC3	-1.73061329221819	0.000268860010929961	0.00190627812260867
PTP4A2	-0.0432705183284567	0.465518167940465	0.499994982577514
TACSTD2	0.0452138644218517	0.46397366126169	0.499994982577514
CSF1	0.0367999045196345	0.470664411546583	0.499994982577514
PDE4B	-0.0270387489661909	0.478436710028804	0.499994982577514
FAF1	0.0465512617712979	0.462911056324522	0.499994982577514
PGBD2	0.833398381876759	0.0477774119898475	0.16033487368835
ZBTB37	-0.0230699990157411	0.481599333060653	0.499994982577514
SMYD3	0.117224250830245	0.407318404391263	0.499994982577514
IFNLR1	-0.980697140237317	0.0249165233436571	0.0928706779172675
ROR1	-0.0661991255709585	0.447334648943457	0.499994982577514
MUC1	-0.0777369206725014	0.438223887374485	0.499994982577514
FAM131C	0.051353857890878	0.459097474862898	0.499994982577514
PBX1	-1.39531935877167	0.00263020766894251	0.013193009743685
DNAH14	-2.25065033338033	3.37694433183433e-06	7.07657445537728e-05
NBPF6	0.0802932699103618	0.43620952848346	0.499994982577514
AGBL4	-0.0573476850981104	0.454343291879563	0.499994982577514
POLR3C	-1.77241287881043	0.000196436351585061	0.00143391820992459
EDARADD	0.0664390833822148	0.44714486708254	0.499994982577514
LCE5A	-1.02674835906364	0.0200122138535727	0.0759874378682213
MST1P2	-0.135460025745385	0.393226261351285	0.499994982577514
FOXD2	-0.30179326794179	0.273059283295048	0.499994982577514
HPDL	-2.48800070146099	3.24555883723932e-07	3.26690164647222e-05
TNFRSF18	-1.33939525440801	0.00369443028382166	0.0175067726514765
SPATA21	0.046229346594133	0.463166804327287	0.499994982577514
ISG15	0.0844792223223237	0.43291466388275	0.499994982577514
SAMD11	-0.00419715243215621	0.496651196203642	0.499994982577514
ZFP69B	-0.110557590570003	0.41250137497984	0.499994982577514
GPR89B	0.0563775652330874	0.455112346051979	0.499994982577514
SRSF10	0.130336475581967	0.397172363450333	0.499994982577514
FAM72B	-0.150022093779466	0.382071725326182	0.499994982577514
DPYD	-0.0606989235119036	0.45168796104774	0.499994982577514
S100A16	-0.0292245065656577	0.476695487320171	0.499994982577514
RBM34	-0.12896833433236	0.398227892310569	0.499994982577514
MTF1	0.0694105848774699	0.444795732457395	0.499994982577514
TMCO2	-0.0599181902897119	0.452306381030102	0.499994982577514
CNR2	-2.313024478429	1.86353618192303e-06	4.62451215671952e-05
FAM78B	0.0053508013627363	0.495730759693532	0.499994982577514
CFAP126	0.0728092517671853	0.442111279992044	0.499994982577514
BTBD8	0.156109806821061	0.377436813554505	0.499994982577514
PNRC2	0.026562475359719	0.478816175860088	0.499994982577514
KAZN	1.77158294990659	0.00019767695364814	0.00143391820992459
SH2D5	0.0210697931679245	0.483193711425555	0.499994982577514
STK40	-0.151167352582237	0.381198462277403	0.499994982577514
CD55	-2.39529609507881	8.31448987437255e-07	3.26690164647222e-05
SRGAP2B	-2.36131622644607	1.16405684180698e-06	3.57193339873968e-05
ZNF124	0.048945701784227	0.46100926308003	0.499994982577514
S100A5	-0.017388834587827	0.486128513637091	0.499994982577514
NBPF4	-1.09802673177328	0.0140440584586535	0.0554123310732648
GDAP2	0.0646398368709462	0.448568177228895	0.499994982577514
FAM72A	-0.091645602834789	0.427284767184411	0.499994982577514
SLC30A10	-0.125182344242557	0.401152667338494	0.499994982577514
S100A2	0.0594927718405501	0.452643404442012	0.499994982577514
ZMYM1	-0.123281066518983	0.402623556654992	0.499994982577514
TRIM33	0.0244364414906138	0.480510299637883	0.499994982577514
ZNF695	0.000277218534359506	0.499778811622798	0.499994982577514
MIB2	-0.132820968602557	0.395257492191754	0.499994982577514
S100A10	0.846139986813068	0.0452963021753079	0.154762365765635
TAF13	-2.01683167272713	2.74569883500497e-05	0.000308237381120201
MDS2	0.119997831633667	0.405166809292716	0.499994982577514
DNM3	-0.0475033679612135	0.462154738316307	0.499994982577514
MPZL1	-0.0575057096150816	0.454218035436057	0.499994982577514
SNHG12	2.07338999789208	1.68591886160474e-05	0.000211976198199103
MAN1A2	-0.0358056995978456	0.471455584061129	0.499994982577514
CACNA1E	-0.0356601077647731	0.471571453265415	0.499994982577514
NTRK1	2.36023718053475	1.17647633524065e-06	3.57193339873968e-05
RD3	-0.121289712517796	0.404165610823051	0.499994982577514
SH2D1B	1.96296024394687	4.31993473242187e-05	0.000433372175816364
MDM4	-0.847445070324466	0.0450481315993704	0.154474138538932
ABCA4	-0.13764569299089	0.391546190944741	0.499994982577514
GLMP	-0.0507847899163547	0.459549163159377	0.499994982577514
OXCT2	2.49282108757179	3.08781732627494e-07	3.26690164647222e-05
COLGALT2	-0.219278568567007	0.330491230349196	0.499994982577514
EPS8L3	-0.0290937149267675	0.476799666640799	0.499994982577514
RCSD1	1.18690525062848	0.00880279171445619	0.0377319663033281
MTOR	-1.38173176366836	0.00285957418358529	0.014192518184847
BRINP2	-1.62517920897808	0.000576298218554316	0.0036719541898427
LRIG2	-0.100084371300082	0.420674306113699	0.499994982577514
FOXJ3	-0.0325727119823434	0.474029107062801	0.499994982577514
PRMT6	1.89670212464407	7.42979733135973e-05	0.00064873137809928
SHISA4	-2.14819969250821	8.67973525098265e-06	0.000134180169535683
C1orf174	-0.120984068798734	0.404402426107552	0.499994982577514
NOS1AP	-0.111646380065269	0.411653830805892	0.499994982577514
MIR135B	0.0629881162575935	0.449875369187393	0.499994982577514
RNA5S1	-1.54180554063059	0.00102252374166922	0.00595209807650665
SNORD45B	1.11991618552711	0.0125509037377286	0.0505790693362311
FAM78B-AS1	0.172955817989149	0.364704561810176	0.499994982577514
EFCAB2	-0.00583921654073716	0.495341085176839	0.499994982577514
CHML	-0.0537063784608919	0.457230767249002	0.499994982577514
CAPN8	-1.18525510209147	0.00888177679360247	0.0378982602550549
LINC00862	-0.0487257835389733	0.461183897479836	0.499994982577514
C1orf53	1.15983459597919	0.0101793898318531	0.0426629538286109
PRDX6-AS1	-0.0377672360646221	0.469894735537346	0.499994982577514
NTMT2	2.43782704148907	5.42242531431647e-07	3.26690164647222e-05
CHIAP2	0.839147782512009	0.0466447067086588	0.157655764968693
SAMD13	0.0328640358591086	0.473797161366609	0.499994982577514
ZYG11A	-1.35112987062894	0.0034434968993674	0.0164833379497638
FOXO6	-0.0356009545088913	0.471618531049331	0.499994982577514
INPP5B	-0.922564556775615	0.032509379523603	0.118364265987481
ZDHHC18	0.0333328855175731	0.473423892211797	0.499994982577514
TMEM51-AS2	0.142219324030954	0.388037122338442	0.499994982577514
DISP3	-1.5912249580957	0.00073017385130314	0.0045599598793302
ZBTB48	-0.107365515569531	0.41498851375972	0.499994982577514
RNU1-1	-0.069690177466674	0.4445747976589	0.499994982577514
SNORD21	-0.0746130456934561	0.440687616271888	0.499994982577514
RNVU1-30	0.0141572872132219	0.488705628274652	0.499994982577514
RNVU1-15	-0.000394722073065307	0.499685057384806	0.499994982577514
RNVU1-14	0.0367937501091766	0.470669308775935	0.499994982577514
MIR181A1	-0.0657342914697247	0.447702319006831	0.499994982577514
MIR557	-0.0376346670161052	0.470000210072572	0.499994982577514
MAP10	0.0741360060425085	0.441064051156551	0.499994982577514
DENND1B	-1.06061633161735	0.0169511139056832	0.0655118869387673
C1orf220	-0.0654289878607095	0.447943829627498	0.499994982577514
SFT2D2	0.0971164374061271	0.422996771316616	0.499994982577514
CFAP45	0.00134963115683865	0.498923151444836	0.499994982577514
MLLT11	-0.0916534667021545	0.427278597251962	0.499994982577514
LEPROT	0.170968856126164	0.366198884040756	0.499994982577514
SH3D21	-0.116810098994666	0.407639922941514	0.499994982577514
SLC35E2A	-0.178103626015252	0.360842680671129	0.499994982577514
LINC01139	1.43434036623221	0.00206093816249253	0.0106783774023652
ZC3H11B	0.0651125969546699	0.448194131222751	0.499994982577514
LINC01356	-0.0532832625602767	0.45756643819894	0.499994982577514
MIR942	-0.0275559356972283	0.478024669257347	0.499994982577514
NBPF1	1.55439615196083	0.000939268614804756	0.00559818283943662
MTMR9LP	-0.0466484061790764	0.462833882204485	0.499994982577514
RNU6ATAC35P	-0.160806017494469	0.373873312639324	0.499994982577514
MIR1256	-0.194978379604199	0.348284260916556	0.499994982577514
LINC02897	-1.91225539899897	6.55160017788425e-05	0.000588396092166176
BCL10-AS1	-1.11061664924491	0.0131675819770858	0.0526089447571653
LGALS8-AS1	-0.227777756077723	0.32435482018445	0.499994982577514
ROR1-AS1	0.0290524480947084	0.476832537194687	0.499994982577514
LINC01767	1.80844238912687	0.000149084975063718	0.0011767697682841
SLC44A3-AS1	0.129473736320671	0.397837884570692	0.499994982577514
LINC00466	0.0164714018573954	0.486860099438207	0.499994982577514
TMCO1-AS1	1.51500176980626	0.00122275436325692	0.00686343669375758
LINC01708	0.0604603626725806	0.451876913086747	0.499994982577514
SLC25A34-AS1	-1.46936413820367	0.00164780932503539	0.00890204194861794
LAMC1-AS1	1.33405331738759	0.0038140021827433	0.0179234966008933
LAMTOR5-AS1	0.0115984464402805	0.490746608532017	0.499994982577514
LMX1A-AS2	0.0744173364048388	0.440842045195717	0.499994982577514
LINC00184	-1.12361844046973	0.0123124461633171	0.0501866063642581
LINC01645	1.77747547065374	0.000189024810352878	0.00141468568383146
CAMTA1-AS1	-2.17633491267916	6.72448094873879e-06	0.000111248869029135
MIR137HG	2.02865094880108	2.48214470388586e-05	0.000288970673551156
HSPA7	0.0326799971338638	0.473943687944398	0.499994982577514
LINC01770	-2.46451159291901	4.13208837590773e-07	3.26690164647222e-05
LINC02813	-1.30365474272985	0.00456284186528	0.020989072580288
GBP1P1	1.39729237202555	0.00259832093235268	0.0131027627765165
LINC01710	-0.103000116145592	0.41839536492741	0.499994982577514
LINC01745	1.94175761877559	5.14785382935701e-05	0.000485442616108366
RWDD3-DT	-0.0317381864708129	0.474693586477875	0.499994982577514
LINC01776	1.24975585092325	0.00621822958852958	0.0277904763127175
AP4B1-AS1	0.0348028187729177	0.472253774856979	0.499994982577514
LEMD1-AS1	-0.105427902127444	0.41649989590768	0.499994982577514
LINC02608	1.50485568763688	0.00130748026273209	0.007295585134653
LINC01748	-0.0228342617094529	0.481787226147418	0.499994982577514
LINC01035	0.0675355562427539	0.446277824868734	0.499994982577514
KIRREL1-IT1	-1.29023594842292	0.0049332693299079	0.0224737825029138
DAB1-AS1	-2.22821754717734	4.16669079206233e-06	8.18581128523913e-05
LINC02785	-1.07824257523753	0.0155229010328402	0.0609920653082011
ARHGAP29-AS1	-0.0588097861282977	0.453184548088188	0.499994982577514
SMYD3-AS1	-0.0660295829975576	0.447468746892073	0.499994982577514
LINC01359	0.992632656823844	0.0235574805080989	0.0881535877743543
LINC02798	-1.70927197607234	0.00031478574459054	0.00216673691349547
LINC01364	-1.4344916547183	0.00205896764023938	0.0106783774023652
HSD11B1-AS1	0.857441537897103	0.0431833330783821	0.15012188337797
LINC01132	0.016156007091807	0.487111614137713	0.499994982577514
LINC01714	2.10121263219044	1.3203522231553e-05	0.000175365091047246
CALR4P	-0.00599467492596211	0.495217056016807	0.499994982577514
TEX46	-2.28184387367219	2.51314096733068e-06	5.92472983048209e-05
EPHA2-AS1	-0.107287540073396	0.415049312271079	0.499994982577514
NGF-AS1	-0.229297143048067	0.323262770302414	0.499994982577514
LINC02869	1.58460590960458	0.000764264770405476	0.00474145841113397
ITPKB-IT1	0.0114109429797191	0.490896175049529	0.499994982577514
LINC01768	-0.103329707910538	0.418137927305795	0.499994982577514
MIR34AHG	0.0688807752342063	0.445214436416925	0.499994982577514
LYPLAL1-AS1	-1.36043930815067	0.00325543321559074	0.0157873904503949
LINC01344	-0.957019191724248	0.0278076257552968	0.102833690538215
LINC02607	-0.0201656731618378	0.48391448167507	0.499994982577514
LINC02787	1.82024385801051	0.000136061045490798	0.00109662876835746
LINC02768	-0.030893760867716	0.47536602035666	0.499994982577514
PIN1P1	2.37929220804945	9.7477678928648e-07	3.28290897248982e-05
PDC-AS1	0.0663229144519792	0.447236743207139	0.499994982577514
FOXO6-AS1	0.13086295367487	0.396766382696074	0.499994982577514
MIR181A1HG	0.0501040309894498	0.460089572850203	0.499994982577514
AGBL4-AS1	-1.31013743237127	0.00439294603288709	0.0203066083775124
ACBD6	0.167099730539817	0.369114525317642	0.499994982577514
LINC02812	1.6704970426159	0.000417395007109134	0.00277185557537967
LINC01349	0.0223521215874458	0.482171525758454	0.499994982577514
DNM3OS	-0.220648459320962	0.329499028291049	0.499994982577514
LINC02884	-0.0954585618553158	0.424295262075267	0.499994982577514
GORAB-AS1	-0.00685730672102366	0.494528832351697	0.499994982577514
PDE4DIPP6	0.076130590156527	0.439490470746701	0.499994982577514
LINC02789	1.80786776812747	0.000149748008689388	0.0011767697682841
EMBP1	0.321119895676729	0.260358750236417	0.499994982577514
LINC01354	-1.7266042745905	0.000276980276365357	0.00193475852305579
LINC01787	-0.0235933949334065	0.481182177976939	0.499994982577514
GNG12-AS1	-0.0259562643261435	0.479299195658318	0.499994982577514
LINC02777	-0.0663366916619193	0.447225846886947	0.499994982577514
TGFB2-AS1	-0.0318990710826149	0.47456547879228	0.499994982577514
LINC01705	0.0742395157572315	0.440982366476612	0.499994982577514
PLPPR5-AS1	2.20173237302806	5.32678014120158e-06	9.84932092775116e-05
DPYD-AS1	-0.208281376630328	0.338499128985887	0.499994982577514
RERE-AS1	0.00937679028102176	0.492518842323972	0.499994982577514
LINC01725	-0.000181981200279561	0.499854800013146	0.499994982577514
LINC01677	-0.0013100652371574	0.498954720369616	0.499994982577514
PHC2-AS1	0.0667968074558104	0.446861966745359	0.499994982577514
CNIH3-AS2	-0.00131677029521626	0.49894937052577	0.499994982577514
LINC01765	0.856798796448857	0.0433013279732852	0.15012188337797
BTG2-DT	-0.201073533263526	0.343787897945765	0.499994982577514
UQCRHL	-0.11281804949718	0.410742230925941	0.499994982577514
LINC02574	0.034879957158572	0.472192376576666	0.499994982577514
LINC01681	-0.0352898482096924	0.471866135008334	0.499994982577514
LINC01675	0.0944774597917623	0.425064074594027	0.499994982577514
LINC01781	-0.871390904858708	0.040685867461711	0.143159600807438
LINC01641	0.0723902732496846	0.442442071011694	0.499994982577514
LINC02765	-0.0668832740990365	0.446793590041747	0.499994982577514
ACBD3-AS1	-0.923067058832385	0.03243636703879	0.118364265987481
LNCTAM34A	-1.4869134739507	0.0014705544657071	0.00806240035559182
KAZN-AS1	2.10350220368709	1.29389048252326e-05	0.000174305532145634
LINC02817	-0.122768196152554	0.403020566707902	0.499994982577514
NUTF2P4	-1.9346727295313	5.456396321879e-05	0.000504449189365872
SMIM1	-2.48712370970752	3.27508031916501e-07	3.26690164647222e-05
LINC01702	1.77238558677491	0.000196477032569309	0.00143391820992459
LINC01221	0.0723612624058863	0.442464977079103	0.499994982577514
CNN3-DT	-0.103252713710511	0.418198062820424	0.499994982577514
DPYD-AS2	0.0557346004122758	0.455622143773307	0.499994982577514
LINC01361	-0.0255581423099522	0.479616429853004	0.499994982577514
LINC01744	-1.62802957654931	0.000564851064323468	0.00362350036501381
LINC02810	0.0421197439614804	0.466433011463105	0.499994982577514
OVAAL	-1.69088132351171	0.000360111726701584	0.00244306013150787
LINC01741	0.0880179901191523	0.43013283783237	0.499994982577514
LINC01774	-2.00332113155164	3.07940178635446e-05	0.000336137609793638
LINC01141	0.118805498210378	0.406091410423719	0.499994982577514
MMEL1-AS1	-0.0509764511767954	0.459397029341921	0.499994982577514
LINC01732	0.0219548010873294	0.482488230628047	0.499994982577514
LINC01358	0.0370294421364558	0.470481765487588	0.499994982577514
MGC27382	0.0279108393730607	0.4777419323634	0.499994982577514
LINC02971	-1.62159534222446	0.000590995377039327	0.00374032644663145
CAMTA1-AS2	-0.00129965424313442	0.498963027112723	0.499994982577514
NFIA-AS2	1.20499590018298	0.00797643952591143	0.0348230670043263
LINC02773	2.03955902189482	2.26034395581776e-05	0.000266438043792018
LINC02257	0.0908130568883166	0.427938076934246	0.499994982577514
LINC02806	-0.0609888171401906	0.451458365623006	0.499994982577514
OR2W3	2.44253535736352	5.16958697516223e-07	3.26690164647222e-05
ERRFI1-DT	0.0144798373308446	0.488448376026147	0.499994982577514
C1orf226	-0.0640606771595302	0.449026468507226	0.499994982577514
UOX	0.0169802259558534	0.486454343649581	0.499994982577514
